City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,years_since_start,waste_per_capita,cost_efficiency,index
,,8885.35093444421,43.12403689376464,19766.319521652404,9.379356661705206,,1994.9855608094804,16.639670349545476,,,82761.98108535178,2019.0,0.0,0.4634138718513585,212.79177109052645,
,,7053.990087393648,69.66714152959757,15061.155420330795,5.545275151940361,,4157.1685040825205,6.930327078636944,,,88790.9986402718,2019.4547248480596,0.45472484805963953,0.47038741431806996,755.0951795448536,
,,7851.818063717031,70.43254828027504,18522.491209993972,5.454764349043579,,4235.565959566195,7.80264145734238,,,84050.22468455828,2019.5452356509563,0.5452356509564202,0.4338728234198831,783.4461830471378,
,,1037.4093007436804,50.35118235548907,16511.29929433146,9.624248351720043,,3104.123343620639,16.073707878372666,,,77589.30000916036,2019.1755911777445,0.17559117774453425,0.06993263749952394,323.2758563949255,
,,1059.7888040640264,50.911817050796294,13525.306605742917,9.432454235299243,,3038.3075710003513,14.967186141713384,,,78492.91128210856,2019.4559085253982,0.4559085253981483,0.09470059378115903,322.60759338156083,
,,5372.64352373187,57.094927728536284,19890.17227048988,9.44731888387083,,1169.1082085636513,15.10536223225834,,,80053.23183172883,2019.0916231677172,0.09162316771723367,0.27999344267786797,124.25972391603466,
,,5720.508320083423,61.25659355858467,18000.180610940297,9.452817708304348,,1042.1939527723982,15.094364583391302,,,78884.55568398423,2019.2958572821162,0.29585728211618934,0.33453549161764257,110.08879365331717,
,,1032.8625563341957,54.61107175906383,16136.435015156709,5.0,,4392.819510746802,4.347109548790079,,,78361.84797504389,2019.0,-4.440892098500626e-16,0.0674241709396648,878.5639021493605,
,,1526.1019597472214,55.200053787021815,15218.392725068801,5.0,,4304.318303402679,3.3742671771093526,,,76352.64153009313,2019.0,0.0,0.10404017442430413,860.8636606805358,
,,1452.3426178531204,44.42966340229177,19847.849024705523,9.78173440041541,,2360.8513627845896,2.8527487377501863,,,80684.11399932564,2020.1091327997924,1.1091327997922955,0.07776392833900614,244.06001562328095,
,,2290.403331484432,50.88850159968814,18135.845667816266,8.629268761077107,,2737.577265043301,1.6826158111698941,,,80889.10754972641,2020.6853656194614,1.685365619461447,0.1302083256459547,323.8408191464753,
,,7447.149803806125,72.79904486028252,19790.55062411449,5.191874635013142,,3781.4341740697582,13.102266808758213,,,77811.19199581354,2020.1918746350132,1.1918746350131415,0.37614165382081466,729.194136350096,
,,7968.052488129244,72.20754031615951,21000.75181780722,5.379103659177162,,4025.595680740638,13.0001005051956,,,74856.22530765754,2020.3791036591772,1.379103659177162,0.37938330457566294,751.5896994723123,
,,6370.883591509036,50.1383655777311,18129.376479290288,8.91068202986504,,1812.0700897527297,10.933397902289228,,,80889.88216381744,2019.9597296374611,0.9597296374611781,0.35557386361484733,204.07028128220492,
,,6000.913969700822,50.35318737739828,22296.70977587598,8.612466101178498,,1742.8891262622574,11.94680040475913,,,80390.88988980539,2019.5781195797554,0.578119579755273,0.27414650534739454,205.49566093757448,
,,1515.5020484392635,67.88379374818632,18567.339394916453,5.393688262055289,,2379.4167991478976,17.63787042766827,,,71448.97886305262,2019.6063117379447,0.6063117379447116,0.08143212313159509,432.1183480311,
,,1551.617385891504,67.65827308921129,18249.167567272278,5.342469504279867,,2326.234367805699,17.9451829743208,,,72344.15775125207,2019.65753049572,0.6575304957201336,0.0847783676810343,427.17568033536133,
,,5373.777271260347,52.6292636630097,14775.159223914325,10.0,,4169.219110704306,3.593049585298562,,,67320.90722506637,2020.0,1.0,0.3709733071980018,416.9219110704306,
,,5573.017214173323,48.74376939347462,15869.668424466725,10.0,,4132.13691915362,3.8586320847240207,,,71018.31209047421,2020.0,1.0,0.35516727991747554,413.21369191536195,
,,2454.7836782675313,64.6569491595327,17083.53214076886,5.6236555380358455,,4506.8773829661,14.361062202013304,,,80434.64317121296,2021.546312599329,2.546312599328898,0.14823204357825176,804.9397060704235,
,,4385.413030169783,68.25281951494208,16412.936490946195,6.260738788654241,,4747.2584406072165,14.91253706406248,,,78966.99280681567,2021.3624876453125,2.3624876453125068,0.2772669163342534,765.2123434169196,
,,7880.104592472666,35.805028889569826,20206.508739200603,7.146468299442817,,4776.0619233234565,7.950670970782454,,,86674.88673966932,2021.341439409873,2.3414394098729865,0.4112066145098074,675.115832382201,
,,8812.088524332523,35.46139859011609,18336.85325140762,6.763652455084493,,4705.201681250935,8.824819689525315,,,86206.29328094849,2021.3022538649684,2.3022538649683995,0.49294097784680424,706.3302245539031,
,,1913.460682119904,48.78452773320501,17335.0,8.285276724334686,,2780.507276641275,5.618581297593284,,,80985.0,2020.6108518607095,1.6108518607096416,0.11038134883875994,345.7180229211411,
,,2248.3539294648485,50.22820169639903,17335.0,7.9675051677106925,,2838.815730768033,4.184906917072776,,,80985.0,2020.82603275935,1.8260327593501398,0.12970025552147962,362.0140419392822,
,,2582.712211629856,42.347391540330186,17335.0,7.792581436037339,,2344.5289697548487,5.387682362940388,,,80985.0,2021.0,2.0,0.14898830179578043,303.4185299028496,
,,2568.6292614473814,42.198625993226,17335.0,7.773710548540846,,2343.301981791841,5.513456843306563,,,80985.0,2021.0,2.0,0.14817590201600117,304.207015881629,
,,1715.012077317689,34.14971281283735,15077.02431338124,7.869359803030193,,1999.8761897073682,6.27242062774945,,,88531.75378193922,2021.42910978461,2.4291097846101786,0.10519109752608147,256.50486925861054,
,,1535.1239460147908,35.99174475021543,14956.584033399798,7.695659984530006,,2177.5357513540375,6.400343068833658,,,88934.29715024662,2021.451998473318,2.4519984733181683,0.09514771421102652,287.38179647708745,
,,1772.559220852048,51.235685718337294,16225.301256220398,6.762970639673643,,4347.327059371808,7.496574647951299,,,87824.28736592694,2021.841532545786,2.8415325457860736,0.11807580419717889,643.7803272615492,
,,1978.3098100215561,50.06527601846451,17408.401873742794,6.955155909972355,,4407.9325182496605,7.08337397721969,,,87780.39821415796,2021.6435812494606,2.6435812494605253,0.12345043275620471,635.6825452522435,
,,1653.7409423181552,61.44387071157251,17335.0,5.6251922029648895,,4436.9511206560655,13.37226637879611,,,80985.0,2021.6754698430548,2.675469843054822,0.09539895831082512,794.6061917463198,
,,1734.2327986422679,58.92652165224011,17335.0,6.065287629114679,,4525.12925633354,12.348042831685873,,,80985.0,2021.704276382017,2.7042763820169538,0.10004227278005584,755.8386047968997,
,,2566.0684848387236,71.16941857790832,16282.579209183134,7.303685837822268,,2407.285101958073,9.294293693975906,,,69327.35025147833,2021.7254163424052,2.7254163424051105,0.1582581715974566,336.4214430158836,
,,2308.85305796106,72.92835383526803,16646.525907976124,7.391684773102898,,2382.1343268697906,9.884158683915919,,,73358.78252522335,2021.9168820575305,2.9168820575304286,0.14004807929969432,325.5108171052301,
,,7873.849428781967,61.776651156558415,21313.188431256225,5.059975107744041,,4345.237294628654,3.555763098489926,,,67681.5177231478,2022.0,3.0,0.3729909472399807,859.4234533030703,
,,7273.530495070294,66.58680470344756,18282.331702889875,5.1855791730338865,,4112.557096226928,1.3685607561183826,,,74824.35636712193,2022.0,3.0,0.39993925621992316,792.7321479458814,
,,8629.394585142245,33.47309231532388,16283.432398494362,5.364075429061447,,2503.532312153634,3.723953208353371,,,78624.16644646724,2021.6359245709386,2.6359245709385526,0.5387985357321985,468.23093415844573,
,,8861.978571651276,34.58624258827666,19101.80662256237,5.241677868189198,,2760.647989087076,3.0784729574984295,,,79122.71016590885,2021.7583221318107,2.7583221318108015,0.48320549876332414,530.5719319749387,
,,5684.659450166778,78.03563037140327,17990.724902238704,6.503282781485345,,1340.2577746128932,16.858946261274916,,,78607.98241007303,2023.0,4.0,0.31828020601826645,211.90685383176253,
,,5362.228695493314,76.67744011422172,18546.556932811924,6.184544627433743,,1466.4941742358646,16.841689953493365,,,76593.07873750152,2023.0,4.0,0.2915008191516468,242.10628831813722,
,,1838.27612130318,73.18294442521719,18160.78542880507,9.916417699208308,,2236.4239080789525,11.45526626612842,,,80886.12128797016,2022.86528785827,3.865287858269972,0.09903011267321493,224.26740067937092,
,,2542.2853397672234,76.38634198748386,20436.186404292017,9.967268966715238,,2399.9210871608484,12.990881628569737,,,80613.6670765497,2022.4940968345363,3.4940968345363754,0.1203152513773042,240.23686410942534,
,,9567.2413361104,50.61726001439186,16242.1659490418,9.056909337494778,,3499.7092916374813,11.894924023061138,,,68218.50083045797,2022.0569093374947,3.056909337494778,0.5899278943036244,387.1221178180738,
,,9837.359601185653,55.089705457216255,23246.614711314105,9.025974765530902,,2997.751039680854,7.144067432561867,,,80166.14990357592,2022.025974765531,3.0259747655309024,0.4245055198232604,332.29179572174746,
,,5516.844985340158,73.8923851474433,20212.363287844968,5.5899822786953415,,2022.5656902013286,16.99815354517738,,,80640.46743013406,2023.0,4.0,0.26947534539088436,367.61824641729925,
,,5434.198791376408,75.05182792513605,19487.73518356055,5.818849696320075,,1914.3333824748597,16.872390569188205,,,80727.23366643826,2023.0,4.0,0.27699077079185785,338.71033925438235,
,,1767.777379142461,76.25447859374412,16157.372670922465,9.56407151189716,,1299.3546191291243,10.56407151189716,,,84920.94295638286,2022.776201571821,3.776201571821069,0.12179527598512763,133.19523827394812,
,,1512.9814454741895,76.34039255072912,16767.088147773677,9.509131543271925,,1372.2152198687188,10.509131543271925,,,82883.1120762266,2022.892073004138,3.892073004137909,0.09683621126346786,140.89212722440516,
,,5708.002393181503,71.54517050286627,10817.885753286617,5.382924425566412,,998.6967607094389,10.617075574433589,,,32542.044704630687,2019.6170755744336,0.6170755744335881,0.5439078215317767,185.66049742856276,
,,5599.000660112846,70.39870942817674,10421.050792909002,5.466507279624359,,1012.0130840905717,10.53349272037564,,,33116.05466884981,2019.5334927203755,0.5334927203756408,0.5553623132785982,185.25069917059201,
,,1702.7844233645956,36.70145198148043,9619.88701721466,5.511988038695399,,3105.6110901787483,4.891998084478148,,,33240.973545027344,2019.3613419460437,0.3613419460436842,0.16196013294987988,567.6877330639065,
,,2391.8235269551924,47.06483255401474,9330.94923959466,5.036990076095151,,2593.525564994654,6.027012864077792,,,33411.31423697749,2019.2996689945774,0.2996689945773021,0.2579031676374857,514.8445820571335,
,,7916.8260051293255,39.86326694707799,9736.613988326804,9.0,,2311.1308679362605,2.456303254653278,,,47162.731507473785,2019.4362683952256,0.4362683952255959,0.8676595125995356,256.79231865958457,
,,8314.659394115413,43.552200757742,8473.66054247426,9.0,,2607.732102200088,1.6118822553883039,,,50263.3313476143,2019.2096784640478,0.2096784640478302,1.037760211762326,289.7480113555653,
,,1809.191821673117,47.687886001995146,7962.808875876469,5.217799871216203,,2413.7402108386336,6.619254540466598,,,34363.36563018862,2019.0,0.0,0.22775487157067392,460.01699560846237,
,,1570.298090453582,46.583031044098554,8345.04266178458,5.296463806973049,,2553.4889486990837,7.04745636550332,,,35690.878558207725,2019.0,0.0,0.19252952365000503,479.7568504187295,
,,1531.2490157158563,53.598717140276555,8575.77627227814,6.635649122235645,,2959.6732794510667,14.974153751568576,,,41639.1084173632,2019.0,0.0,0.19220864855308034,462.5083108336353,
,,1357.783785236495,56.164165093622685,8996.638804876666,6.390465699382508,,2703.408198257045,13.934541354684386,,,45070.28573075644,2019.0,0.0,0.16766057603116863,449.4841827457267,
,,4566.636896687528,64.6970048847814,7875.357215371086,7.137897956285484,,3486.2390935111634,3.36708051208394,,,35807.589252747384,2020.0,1.0,0.5794154991555173,491.49604200278935,
,,4127.58607981282,58.22791313390755,7494.134633540324,8.15584877559326,,3263.892437167345,2.5108305638830437,,,47386.77982237333,2020.0,1.0,0.5486038620992502,411.4684387588736,
,,7531.171252906766,69.61467354336759,10191.545857366002,8.464910339808398,,3714.0461839522573,18.574073106595357,,,43990.79347337196,2019.6068859709433,0.6068859709432792,0.7744519898054769,438.6979647445701,
,,7088.551213968427,70.43295577270503,8450.621477486147,8.790492402244789,,3926.4179810765154,18.08829625688865,,,40808.24555499862,2020.0943936499486,1.094393649948571,0.8673136097691965,446.458881332651,
,,2892.5280207317205,38.598288068118705,7933.1744303928435,7.0750297688071635,,1637.4615618516648,15.221960221690601,,,35369.25380334575,2020.0,1.0,0.37525595210440543,232.25170566317414,
,,3332.6004571828275,38.00086836167693,7490.944631745861,7.376054487295817,,1683.3795440980425,15.822686878514904,,,38698.805878215266,2020.0,0.9999999999999998,0.46705587836946827,229.35960739478867,
,,4906.07794907508,68.98824480152933,7697.537254210479,7.0,,3890.3855721414016,4.321078709093206,,,41208.66283940134,2020.3063588061275,1.3063588061275313,0.6378046769490784,555.7693674487716,
,,4521.576899945298,64.99643051639904,7831.435726660299,7.0,,3457.916798226087,4.293412292296467,,,37141.65316218717,2020.1275891499863,1.1275891499862492,0.5782722267670268,493.98811403229814,
,,1335.6594306412362,78.27920720351753,9635.785477048265,5.0,,3635.920280133206,16.428744525047335,,,33231.600749710284,2019.8954098385916,0.8954098385916094,0.14506171393067047,727.1840560266411,
,,1171.6061162069577,76.7524166172386,9977.591514933796,5.0,,3381.0925845102884,15.85837823777184,,,33030.09204605184,2019.9657085767872,0.9657085767870883,0.11967888566810658,676.2185169020577,
,,7880.294656906124,71.31310235687312,9895.158971067433,7.0,,3409.4919004794947,7.360840834178388,,,43327.540728016495,2021.6391591658216,2.6391591658216114,0.8545864862988646,487.0702714970706,
,,7824.555261910935,63.21961513935908,7168.489174952086,7.0,,2889.6013321775513,7.080505071363931,,,44831.187231024465,2021.9194949286361,2.9194949286360683,1.1350453138592504,412.8001903110787,
,,6487.518909665278,57.37395363515253,12348.69957909568,5.0,,1133.6639498190689,3.1437983672182677,,,39172.123715100504,2021.0,2.0,0.5317551320422056,226.7327899638138,
,,6567.045159648822,53.1056837289805,11188.976659258391,5.0,,1317.3727837351494,3.1034258187690975,,,38815.95912726867,2021.0,2.0,0.6182728441755595,263.47455674702985,
,,1772.1743734017173,70.37445254364845,4878.233815674541,9.0,,1201.3413697474496,16.224133404971262,,,52770.27262926478,2021.0,2.0,0.4220346211178513,133.48237441638327,
,,1810.3290001759387,63.573880241877646,6475.828910099121,9.0,,1405.642745816904,15.533360585122061,,,43889.39509750355,2021.0,2.0,0.311593312160182,156.18252731298935,
,,2628.127567849549,33.188576600456095,10627.575684509507,6.9345195240887625,,1442.0996023557705,15.9567494341301,,,42633.81751026342,2020.6748161447988,1.6748161447987617,0.25570886837504,207.69333539740535,
,,1865.259783975207,34.796239955672775,8870.576736775685,6.542469590005546,,1317.9389517710094,13.595680136545509,,,37172.13553758092,2020.670431298256,1.670431298256116,0.20880891385857747,200.00938005214482,
,,2225.2208051488387,79.73441474751057,9672.469509898388,5.562709556554319,,2627.5324018030583,11.32557956523454,,,43941.848542158565,2021.4499598869686,2.4499598869685246,0.2128371093949215,480.8085845849802,
,,2073.52330334886,79.5944306676951,9440.149962153646,5.502068418042974,,2656.982470162343,11.616883457306498,,,44507.52240431084,2021.346813344695,2.3468133446948625,0.20171338184535897,491.51552602592164,
,,6258.714179555198,56.94743850937295,9725.534603525099,6.924824809714307,,2835.290661779626,4.949810655391302,,,37390.96638714257,2022.0,3.0,0.7593371279510572,410.5812186812375,
,,7421.944027912103,59.3285544093944,7039.396541245393,6.904018937601312,,2792.067629274179,6.71753881371823,,,43277.23948985343,2022.0,3.0,1.1051543780583177,405.93969437545275,
,,2389.9897870115256,78.88264633316882,12259.503554039491,8.372451222277057,,957.8189610343877,3.5046452878529575,,,30435.559821329087,2022.240257156701,3.2402571567011584,0.19311824346812628,113.24051134130639,
